Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life
2016-12-01 03:00:00,3.2,1.8,79,0.0,0.1,3.5,6.1,983.4,4,354.0,11.8
2016-12-01 04:00:00,3.7,2.2,77,0.0,0.0,1.6,2.9,983.7,1,1.0,12.0
2016-12-01 04:00:00,3.4,2.1,80,0.0,0.0,7.8,10.9,983.6,4,354.0,11.9
2016-12-01 05:00:00,3.5,2.3,82,0.0,0.0,6.9,11.3,984.3,4,353.0,11.9
2016-12-01 05:00:00,4.2,2.6,77,0.0,0.0,2.5,4.6,984.3,1,0.0,12.0
2016-12-01 06:00:00,3.6,2.5,83,0.0,0.0,6.6,10.3,984.9,4,354.0,11.9
2016-12-01 06:00:00,4.1,2.6,80,0.0,0.0,1.6,5.0,984.9,1,0.0,12.1
2016-12-01 07:00:00,4.3,2.8,78,0.0,0.0,1.9,5.1,985.4,2,0.0,12.0
2016-12-01 07:00:00,3.5,2.6,86,0.0,0.0,4.9,7.4,985.5,5,354.0,11.9
2016-12-01 08:00:00,3.9,2.8,84,0.0,0.0,5.6,9.3,986.2,26,354.0,11.8
2016-12-01 08:00:00,4.6,3.0,77,0.0,0.0,2.3,4.9,986.3,18,0.0,11.9
2016-12-01 09:00:00,4.1,2.8,82,0.0,0.0,5.4,7.6,986.8,71,353.0,11.9
2016-12-01 09:00:00,4.8,3.0,74,0.0,0.0,0.8,2.6,986.9,60,0.0,12.0
2016-12-01 10:00:00,5.3,3.4,74,0.0,0.0,1.7,4.1,987.9,59,0.0,12.1
2016-12-01 10:00:00,4.8,3.2,77,0.0,0.0,6.1,10.7,987.8,118,354.0,11.9
2016-12-01 11:00:00,5.6,3.5,73,0.0,0.0,1.8,4.4,988.0,85,0.0,12.0
2016-12-01 11:00:00,4.9,3.3,77,0.0,0.0,7.3,10.3,987.9,110,354.0,11.9
2016-12-01 12:00:00,6.0,3.8,71,0.0,0.0,2.7,5.2,988.0,74,1.0,11.8
2016-12-01 12:00:00,5.2,3.5,76,0.0,0.0,7.5,13.7,988.1,153,353.0,11.9
2016-12-01 13:00:00,5.6,3.6,73,0.0,0.0,2.0,4.5,988.6,50,1.0,12.1
2016-12-01 13:00:00,5.0,3.4,77,0.0,0.0,7.1,9.7,988.5,53,354.0,11.9
2016-12-01 14:00:00,5.1,3.3,75,0.0,0.0,9.2,12.3,988.8,45,353.0,11.9
2016-12-01 14:00:00,5.7,3.4,69,0.0,0.0,2.3,4.9,989.1,45,0.0,12.0
2016-12-01 15:00:00,5.8,3.3,67,0.0,0.0,1.0,5.1,989.9,20,0.0,12.1
2016-12-01 15:00:00,5.2,3.3,74,0.0,0.0,6.1,8.9,989.9,22,353.0,11.9
2016-12-01 16:00:00,5.2,3.3,74,0.0,0.0,4.6,11.7,990.3,6,354.0,11.9
2016-12-01 16:00:00,5.2,3.5,77,0.0,0.0,1.2,3.3,990.6,3,0.0,12.0
2016-12-01 17:00:00,5.0,3.3,76,0.0,0.0,4.9,8.0,990.6,4,354.0,11.9
2016-12-01 17:00:00,5.6,3.5,71,0.0,0.0,1.7,3.6,991.0,1,1.0,12.1
2016-12-01 18:00:00,5.3,3.1,70,0.0,0.0,1.8,2.4,991.5,1,0.0,12.1
2016-12-01 18:00:00,4.6,3.0,78,0.0,0.0,3.5,7.0,991.2,4,354.0,11.9
2016-12-01 19:00:00,5.2,3.0,70,0.0,0.0,0.9,2.7,992.0,1,0.0,12.0
2016-12-01 19:00:00,4.6,2.8,74,0.0,0.0,6.5,8.6,991.9,4,354.0,11.9
2016-12-01 20:00:00,5.1,3.1,72,0.0,0.0,1.7,3.7,992.6,1,0.0,12.1
2016-12-01 20:00:00,4.3,2.9,80,0.0,0.0,4.0,6.7,992.4,4,354.0,11.9
2016-12-01 21:00:00,4.7,2.9,75,0.0,0.0,1.1,3.6,993.0,1,0.0,12.0
2016-12-01 21:00:00,4.2,2.8,80,0.0,0.0,4.1,7.7,992.7,4,354.0,11.9
2016-12-01 22:00:00,4.0,2.8,82,0.0,0.0,3.6,4.9,992.9,4,354.0,11.9
2016-12-01 22:00:00,4.6,2.9,75,0.0,0.0,1.4,2.8,993.1,1,0.0,12.0
2016-12-01 23:00:00,3.8,2.8,85,0.0,0.0,2.8,4.0,993.2,4,354.0,11.9
2016-12-01 23:00:00,4.5,2.9,76,0.0,0.0,1.0,1.2,993.5,1,0.0,12.0
2016-12-02 00:00:00,4.5,2.8,76,0.0,0.0,1.6,2.9,993.8,1,0.0,12.1
2016-12-02 00:00:00,3.7,2.6,84,0.0,0.0,3.2,4.5,993.5,4,354.0,11.9
2016-12-02 01:00:00,3.2,2.2,86,1.2,0.1,3.1,6.1,994.1,4,354.0,11.9
2016-12-02 01:00:00,4.2,2.4,74,0.0,0.0,1.7,3.8,994.2,1,0.0,12.0
2016-12-02 02:00:00,4.2,2.5,76,0.0,0.0,1.8,3.2,994.7,1,0.0,12.0
2016-12-02 02:00:00,2.9,2.2,89,0.0,0.2,2.4,4.7,994.5,4,353.0,11.9
2016-12-02 03:00:00,3.9,2.3,76,0.0,0.0,1.2,3.8,995.2,1,0.0,12.0
2016-12-02 03:00:00,2.9,2.1,88,0.0,0.0,3.9,5.0,994.9,4,354.0,11.8
2016-12-02 04:00:00,3.4,2.0,80,0.0,0.0,2.8,4.2,995.3,4,353.0,11.9
2016-12-02 04:00:00,4.1,1.9,70,0.0,0.0,0.6,2.6,995.5,1,0.0,12.0
2016-12-02 05:00:00,4.2,2.0,68,0.0,0.0,1.6,3.9,996.1,1,0.0,12.1
2016-12-02 05:00:00,3.5,2.0,77,0.0,0.0,3.2,5.2,995.9,4,354.0,11.8
2016-12-02 06:00:00,4.5,2.3,69,0.0,0.0,0.7,3.4,996.7,1,0.0,12.0
2016-12-02 06:00:00,3.8,2.2,76,0.0,0.0,3.9,5.8,996.4,4,353.0,11.9
2016-12-02 07:00:00,3.9,2.2,75,0.0,0.0,2.8,6.1,996.8,6,353.0,11.8
2016-12-02 07:00:00,4.5,2.4,70,0.0,0.0,0.4,2.1,997.0,3,0.0,12.1
2016-12-02 08:00:00,4.0,2.5,78,0.0,0.0,3.7,4.9,997.6,31,354.0,11.9
2016-12-02 09:00:00,4.2,2.7,78,0.0,0.0,4.1,5.9,998.2,51,354.0,11.9
2016-12-02 09:00:00,5.0,2.8,70,0.0,0.0,1.4,3.0,998.4,61,0.0,12.0
2016-12-02 10:00:00,5.1,2.8,68,0.0,0.0,2.4,3.8,998.9,52,0.0,12.0
2016-12-02 10:00:00,4.6,2.7,72,0.0,0.0,2.5,4.6,998.5,96,354.0,11.9
2016-12-02 11:00:00,4.2,2.4,73,0.0,0.0,1.8,3.1,998.8,97,354.0,11.9
2016-12-02 11:00:00,4.8,2.7,71,0.0,0.0,1.4,3.6,999.1,61,1.0,12.0
2016-12-02 12:00:00,4.6,2.4,69,0.0,0.0,1.7,3.1,998.9,97,355.0,11.8
2016-12-02 12:00:00,4.9,2.3,64,0.0,0.0,2.3,4.4,999.2,60,1.0,12.1
2016-12-02 13:00:00,5.0,2.3,62,0.0,0.0,2.5,4.5,999.6,77,0.0,12.1
2016-12-02 13:00:00,5.0,2.6,68,0.0,0.0,0.9,2.5,999.1,126,354.0,11.9
2016-12-02 14:00:00,4.7,2.0,62,0.0,0.0,3.6,5.3,1000.4,55,1.0,11.9
2016-12-02 14:00:00,4.9,3.0,74,0.0,0.0,3.3,4.1,999.9,23,354.0,11.9
2016-12-02 15:00:00,4.9,2.0,60,0.0,0.0,2.6,3.2,1000.8,23,0.0,12.0
2016-12-02 15:00:00,4.7,2.1,64,0.0,0.0,2.8,6.0,1000.3,28,354.0,11.9
2016-12-02 16:00:00,4.7,2.1,64,0.0,0.0,1.8,3.0,1000.9,12,354.0,11.9
2016-12-02 16:00:00,4.9,1.9,59,0.0,0.0,1.6,2.3,1001.4,7,0.0,12.0
2016-12-02 17:00:00,4.2,1.5,61,0.0,0.0,3.1,5.2,1001.7,4,354.0,11.9
2016-12-02 17:00:00,4.3,1.4,59,0.0,0.0,1.4,2.6,1002.1,1,1.0,12.0
2016-12-02 18:00:00,4.0,1.3,61,0.0,0.0,2.2,3.8,1002.0,4,354.0,11.9
2016-12-02 18:00:00,4.4,1.4,57,0.0,0.0,1.8,3.5,1002.3,1,0.0,12.0
2016-12-02 19:00:00,3.8,1.1,60,0.0,0.0,2.1,3.5,1002.7,4,354.0,11.9
2016-12-02 19:00:00,4.0,1.2,59,0.0,0.0,2.0,3.3,1003.2,1,0.0,12.1
2016-12-02 20:00:00,3.8,1.2,62,0.0,0.0,2.4,4.1,1003.1,4,354.0,11.9
2016-12-02 20:00:00,3.9,1.0,59,0.0,0.0,1.5,3.3,1003.3,1,0.0,12.1
2016-12-02 21:00:00,3.3,0.6,60,0.0,0.0,2.7,5.6,1003.6,1,0.0,12.1
2016-12-02 21:00:00,3.4,1.0,63,0.0,0.0,2.2,3.3,1003.3,4,354.0,11.9
2016-12-02 22:00:00,3.2,0.5,60,0.0,0.0,1.5,2.3,1004.2,2,0.0,12.0
2016-12-02 22:00:00,3.0,0.6,64,0.0,0.0,2.0,3.3,1003.6,4,354.0,11.9
2016-12-02 23:00:00,3.1,0.5,61,0.0,0.0,2.5,3.8,1004.3,1,0.0,12.1
2016-12-02 23:00:00,2.7,0.4,65,0.0,0.0,1.9,4.3,1003.8,4,354.0,11.9
2016-12-03 00:00:00,3.0,0.4,61,0.0,0.0,1.0,3.0,1003.9,1,0.0,12.0
2016-12-03 00:00:00,2.4,0.0,63,0.0,0.0,2.6,4.8,1003.6,4,354.0,11.9
2016-12-03 01:00:00,2.7,0.1,60,0.0,0.0,1.6,2.6,1004.2,2,0.0,12.1
2016-12-03 01:00:00,1.9,-0.5,62,0.0,0.0,3.7,5.6,1003.7,4,354.0,11.8
2016-12-03 02:00:00,2.8,0.1,60,0.0,0.0,1.8,2.9,1004.5,2,0.0,12.1
2016-12-03 02:00:00,1.8,-0.6,62,0.0,0.0,1.9,3.0,1004.1,4,354.0,11.9
2016-12-03 03:00:00,1.5,-0.8,63,0.0,0.0,2.3,4.2,1004.2,4,354.0,11.8
2016-12-03 03:00:00,2.5,-0.2,59,0.0,0.0,1.6,2.9,1004.7,2,0.0,12.0
2016-12-03 04:00:00,1.6,-0.7,64,0.0,0.0,3.0,4.9,1004.5,4,353.0,11.9
2016-12-03 04:00:00,2.1,-0.5,59,0.0,0.0,1.4,3.1,1004.9,2,0.0,11.9
2016-12-03 05:00:00,2.1,-0.4,61,0.0,0.0,2.5,3.8,1005.1,2,0.0,12.0
2016-12-03 05:00:00,1.5,-0.8,64,0.0,0.0,3.2,4.8,1004.7,4,354.0,11.9
2016-12-03 06:00:00,1.1,-1.0,64,0.0,0.0,2.6,4.9,1004.9,4,353.0,11.9
2016-12-03 06:00:00,2.0,-0.5,62,0.0,0.0,1.5,2.6,1005.3,1,0.0,12.0
2016-12-03 07:00:00,1.6,-0.8,61,0.0,0.0,3.2,5.1,1005.5,3,0.0,12.0
2016-12-03 07:00:00,0.9,-1.2,64,0.0,0.0,2.0,2.9,1005.0,6,353.0,11.9
2016-12-03 08:00:00,0.9,-1.2,65,0.0,0.0,2.8,4.3,1005.3,21,353.0,11.8
2016-12-03 08:00:00,1.6,-0.8,62,0.0,0.0,1.6,2.7,1005.4,18,0.0,12.0
2016-12-03 09:00:00,1.1,-1.0,65,0.0,0.0,3.2,4.8,1004.5,121,353.0,11.9
2016-12-03 09:00:00,1.4,-0.9,62,0.0,0.0,1.2,2.0,1005.0,81,0.0,12.1
2016-12-03 10:00:00,1.0,-1.2,63,0.0,0.0,1.7,3.7,1005.2,62,0.0,12.1
2016-12-03 10:00:00,1.7,-0.7,63,0.0,0.0,0.6,1.3,1005.1,130,354.0,11.9
2016-12-03 11:00:00,1.8,-0.7,60,0.0,0.0,2.0,3.3,1005.0,118,0.0,12.1
2016-12-03 11:00:00,1.4,-0.8,64,0.0,0.0,2.1,3.9,1004.7,152,354.0,11.9
2016-12-03 12:00:00,2.2,-0.4,59,0.0,0.0,0.9,1.6,1005.4,104,0.0,12.0
2016-12-03 12:00:00,1.6,-0.7,63,0.0,0.0,2.1,2.7,1005.3,103,354.0,11.9
2016-12-03 13:00:00,2.2,-0.4,59,0.0,0.0,1.3,2.4,1005.0,102,0.0,12.0
2016-12-03 13:00:00,1.7,-0.5,65,0.0,0.0,2.5,4.5,1004.7,125,354.0,11.9
2016-12-03 14:00:00,1.9,-0.5,62,0.0,0.0,2.1,3.2,1004.4,63,0.0,12.1
2016-12-03 14:00:00,1.7,-0.5,65,0.0,0.0,3.3,4.8,1004.1,82,354.0,11.9
2016-12-03 15:00:00,1.7,-0.4,66,0.0,0.0,3.3,5.1,1004.6,33,354.0,11.8
2016-12-03 15:00:00,2.3,-0.3,61,0.0,0.0,1.1,2.3,1005.0,30,0.0,12.1
2016-12-03 16:00:00,1.6,-0.5,67,0.0,0.0,2.1,4.1,1004.3,10,354.0,11.9
2016-12-03 16:00:00,2.1,-0.3,61,0.0,0.0,1.5,3.3,1004.7,10,0.0,12.1
2016-12-03 17:00:00,1.2,-0.8,68,0.0,0.0,1.3,1.8,1003.6,5,354.0,11.8
2016-12-03 17:00:00,2.0,-0.4,62,0.0,0.0,0.8,2.0,1004.0,2,0.0,12.0
2016-12-03 18:00:00,0.9,-0.9,70,0.0,0.0,0.8,1.1,1003.7,5,354.0,11.8
2016-12-03 18:00:00,1.9,-0.5,62,0.0,0.0,0.5,0.8,1004.0,2,0.0,12.1
2016-12-03 19:00:00,1.9,-0.5,62,0.0,0.0,1.3,1.9,1003.8,2,0.0,12.0
2016-12-03 19:00:00,1.0,-0.7,71,0.0,0.0,1.7,2.1,1003.5,5,354.0,11.9
2016-12-03 20:00:00,0.9,-0.8,73,0.0,0.0,1.3,2.3,1003.5,4,353.0,11.9
2016-12-03 20:00:00,2.1,-0.4,60,0.0,0.0,2.3,2.9,1003.8,2,0.0,12.0
2016-12-03 21:00:00,0.9,-0.7,72,0.0,0.0,1.9,2.8,1003.2,4,354.0,11.9
2016-12-03 21:00:00,2.1,-0.4,61,0.0,0.0,0.8,1.2,1003.6,2,0.0,12.0
2016-12-03 22:00:00,0.9,-0.7,73,0.0,0.0,1.3,2.2,1002.6,4,354.0,11.8
2016-12-03 22:00:00,2.1,-0.4,60,0.0,0.0,0.9,1.2,1003.0,2,0.0,12.1
2016-12-03 23:00:00,1.0,-0.6,73,0.0,0.0,2.4,3.1,1002.8,4,354.0,11.9
2016-12-03 23:00:00,2.3,-0.2,61,0.0,0.0,0.6,1.0,1002.9,2,0.0,12.1
2016-12-04 01:00:00,1.8,-0.3,65,0.0,0.0,1.5,2.3,1001.9,2,0.0,12.1
2016-12-04 01:00:00,0.6,-1.0,74,0.0,0.0,1.3,1.9,1001.7,5,353.0,11.9
2016-12-04 02:00:00,0.8,-0.8,74,0.0,0.0,1.6,2.2,1001.5,5,354.0,11.9
2016-12-04 02:00:00,1.9,-0.3,66,0.0,0.0,1.5,2.2,1001.8,2,0.0,12.0
2016-12-04 03:00:00,0.8,-0.7,75,0.0,0.0,1.7,2.4,1001.1,4,353.0,11.8
2016-12-04 03:00:00,1.9,-0.2,66,0.0,0.0,1.3,2.5,1001.6,2,0.0,12.1
2016-12-04 04:00:00,0.8,-0.7,74,0.0,0.0,1.6,2.6,1000.4,4,354.0,11.9
2016-12-04 04:00:00,1.9,-0.1,67,0.0,0.0,1.5,2.5,1000.9,2,0.0,12.0
2016-12-04 05:00:00,1.3,-0.4,72,0.0,0.0,0.7,1.1,999.4,4,354.0,11.8
2016-12-04 05:00:00,2.0,-0.1,67,0.0,0.0,1.9,3.6,999.8,2,0.0,12.0
2016-12-04 06:00:00,1.1,-0.4,74,0.0,0.0,1.3,1.9,999.6,5,353.0,11.9
2016-12-04 06:00:00,2.2,0.2,69,0.0,0.0,2.7,4.2,999.8,2,0.0,12.1
2016-12-04 07:00:00,2.3,0.2,67,0.0,0.0,2.6,4.0,999.3,2,0.0,12.0
2016-12-04 07:00:00,1.1,-0.5,74,0.0,0.0,1.3,1.6,999.0,5,353.0,11.9
2016-12-04 09:00:00,2.8,1.0,72,0.0,0.0,2.4,5.5,998.2,22,0.0,12.1
2016-12-04 09:00:00,1.7,0.1,75,0.0,0.0,2.3,3.1,997.4,37,353.0,11.9
2016-12-04 10:00:00,3.1,1.1,71,0.0,0.0,2.4,4.1,997.0,45,0.0,12.0
2016-12-04 10:00:00,2.4,0.7,74,0.0,0.0,1.4,2.2,996.6,77,354.0,11.8
2016-12-04 11:00:00,2.1,0.8,79,1.2,0.1,1.6,2.6,995.0,49,354.0,11.9
2016-12-04 11:00:00,2.6,1.2,78,0.6,0.5,2.5,4.5,995.6,36,0.0,12.0
2016-12-04 12:00:00,0.9,0.5,93,1.8,1.5,0.5,1.4,994.1,29,353.0,11.8
2016-12-04 12:00:00,1.7,1.0,88,2.4,3.2,2.9,3.8,994.5,30,0.0,12.0
2016-12-04 13:00:00,1.1,0.8,95,2.4,1.7,2.1,3.4,992.9,15,354.0,11.9
2016-12-04 13:00:00,1.5,0.9,90,3.6,3.3,2.8,3.8,993.2,21,0.0,11.8
2016-12-04 14:00:00,0.9,0.7,96,3.6,3.2,0.8,1.9,991.4,17,354.0,11.8
2016-12-04 14:00:00,1.3,0.8,92,3.0,3.6,2.4,3.3,991.7,13,0.0,12.0
2016-12-04 15:00:00,1.5,1.3,97,4.2,2.9,3.1,4.1,990.5,9,354.0,11.9
2016-12-04 15:00:00,1.4,0.9,92,2.4,2.3,2.7,3.8,990.7,6,0.0,12.1
2016-12-04 16:00:00,1.5,1.0,92,0.6,2.3,2.5,3.4,990.3,3,0.0,12.0
2016-12-04 16:00:00,1.4,1.2,96,3.6,3.3,2.3,3.4,989.7,6,354.0,11.8
2016-12-04 17:00:00,0.7,0.5,97,2.4,3.2,1.7,2.9,990.4,4,353.0,11.8
2016-12-04 17:00:00,1.3,0.8,92,4.2,3.2,0.0,0.8,991.0,2,0.0,12.0
2016-12-04 18:00:00,1.6,1.1,91,0.6,3.1,1.1,1.6,990.3,2,0.0,12.0
2016-12-04 18:00:00,0.9,0.6,96,1.8,1.8,1.4,2.1,989.7,4,353.0,11.9
2016-12-04 19:00:00,1.8,1.2,90,0.6,0.5,2.2,3.5,989.8,2,0.0,12.1
2016-12-04 19:00:00,1.0,0.8,96,0.6,0.6,0.8,1.3,989.4,4,353.0,11.9
2016-12-04 20:00:00,1.1,0.8,96,0.0,0.1,1.9,2.8,989.6,4,353.0,11.9
2016-12-04 20:00:00,2.0,1.3,89,0.0,0.0,0.0,0.5,989.9,2,0.0,12.0
2016-12-04 21:00:00,1.1,0.9,95,0.0,0.0,3.1,4.1,989.4,4,354.0,11.9
2016-12-04 21:00:00,1.8,1.0,88,0.0,0.0,0.5,2.9,989.9,2,0.0,12.0
2016-12-04 22:00:00,0.8,0.4,94,0.0,0.0,6.0,8.5,990.0,4,353.0,11.9
2016-12-04 22:00:00,1.4,0.6,87,0.0,0.0,1.6,6.3,990.2,2,0.0,12.0
2016-12-04 23:00:00,1.9,1.1,88,0.0,0.0,3.1,6.3,990.6,2,0.0,12.1
2016-12-05 00:00:00,1.5,0.8,87,0.0,0.0,3.3,9.2,990.8,2,0.0,12.0
2016-12-05 00:00:00,0.8,0.5,94,0.0,0.0,6.0,9.2,990.8,4,353.0,11.8
2016-12-05 01:00:00,1.7,0.8,85,0.0,0.0,1.2,3.7,991.6,2,0.0,12.1
2016-12-05 01:00:00,1.3,0.7,90,0.0,0.0,5.5,9.0,991.5,4,354.0,11.9
2016-12-05 02:00:00,1.5,0.8,90,0.0,0.0,3.6,5.7,992.4,4,353.0,11.9
2016-12-05 02:00:00,1.9,0.9,84,0.0,0.0,1.4,2.6,992.3,2,0.0,11.9
2016-12-05 03:00:00,2.0,0.9,83,0.0,0.0,1.7,4.5,993.2,2,0.0,12.1
2016-12-05 03:00:00,1.5,0.8,88,0.0,0.0,3.8,5.6,993.1,4,353.0,11.9
2016-12-05 04:00:00,1.9,0.8,82,0.0,0.0,2.0,4.7,993.3,2,0.0,12.1
2016-12-05 04:00:00,1.5,0.8,88,0.0,0.0,4.8,7.0,993.2,4,353.0,11.9
2016-12-05 05:00:00,1.5,0.8,88,0.0,0.0,4.8,7.1,993.5,4,353.0,11.9
2016-12-05 05:00:00,2.0,1.0,83,0.0,0.0,2.1,3.7,993.9,2,0.0,12.1
2016-12-05 06:00:00,2.1,1.1,84,0.0,0.0,1.9,3.6,993.6,2,0.0,12.0
2016-12-05 06:00:00,1.2,0.6,90,0.0,0.0,2.0,2.7,993.3,5,354.0,11.9
2016-12-05 07:00:00,2.2,1.2,84,0.0,0.0,2.1,3.0,994.4,3,0.0,12.0
2016-12-05 07:00:00,1.2,0.7,91,0.0,0.0,2.6,3.4,994.2,6,353.0,11.9
2016-12-05 08:00:00,1.0,0.5,91,0.0,0.0,2.2,3.8,993.9,27,354.0,11.9
2016-12-05 08:00:00,2.3,1.2,84,0.0,0.0,1.6,2.5,994.2,23,0.0,12.0
2016-12-05 09:00:00,1.0,0.6,93,0.0,0.0,2.6,4.4,994.5,55,354.0,11.9
2016-12-05 09:00:00,1.9,1.0,85,0.0,0.0,1.8,4.0,994.7,45,0.0,12.0
2016-12-05 10:00:00,0.9,0.5,92,0.0,0.0,3.7,6.0,995.0,67,354.0,11.9
2016-12-05 10:00:00,1.6,0.8,86,0.0,0.0,0.8,2.0,995.0,60,0.0,12.1
2016-12-05 11:00:00,0.9,0.5,93,0.0,0.0,3.4,6.4,994.7,91,354.0,11.9
2016-12-05 11:00:00,1.6,0.7,86,0.0,0.0,1.4,4.0,995.0,80,0.0,12.1
2016-12-05 12:00:00,1.8,1.0,86,0.0,0.0,0.8,1.5,994.7,89,0.0,12.1
2016-12-05 12:00:00,1.1,0.6,92,0.0,0.0,3.7,6.0,994.7,59,354.0,11.9
2016-12-05 13:00:00,1.0,0.5,92,0.0,0.0,3.5,7.5,993.7,91,354.0,11.9
2016-12-05 13:00:00,2.2,1.1,83,0.0,0.0,2.0,4.1,994.0,91,0.0,11.8
2016-12-05 14:00:00,0.9,0.5,92,0.0,0.0,3.6,6.4,993.8,78,354.0,11.8
2016-12-05 14:00:00,2.0,1.1,86,0.0,0.0,1.0,2.3,993.9,52,1.0,12.0
2016-12-05 15:00:00,1.2,0.7,92,0.0,0.0,2.0,6.6,993.6,89,354.0,11.9
2016-12-05 15:00:00,2.1,1.1,85,0.0,0.0,1.3,2.1,994.0,58,0.0,12.0
2016-12-05 16:00:00,1.0,0.5,91,0.0,0.0,2.0,3.4,993.6,10,354.0,11.9
2016-12-05 16:00:00,2.0,1.1,85,0.0,0.0,2.3,4.6,993.9,11,0.0,12.0
2016-12-05 17:00:00,0.6,0.2,92,0.0,0.0,1.2,2.7,993.4,4,353.0,11.9
2016-12-05 17:00:00,1.6,0.8,87,0.0,0.0,2.4,3.8,993.7,2,0.0,12.1
2016-12-05 18:00:00,1.6,0.8,87,0.0,0.0,2.3,4.1,993.5,2,0.0,12.1
2016-12-05 18:00:00,1.2,0.7,92,0.0,0.0,1.6,2.9,993.3,4,354.0,11.9
2016-12-05 19:00:00,1.4,0.8,91,0.0,0.0,3.4,4.7,993.3,4,354.0,11.9
2016-12-05 19:00:00,2.2,1.4,87,0.0,0.0,2.3,4.2,993.2,2,0.0,11.9
2016-12-05 20:00:00,2.3,1.4,85,0.0,0.0,2.8,4.0,993.0,2,0.0,12.0
2016-12-05 20:00:00,1.5,0.9,89,0.0,0.0,4.1,5.4,992.7,5,354.0,11.9
2016-12-05 21:00:00,2.5,1.5,84,0.0,0.0,1.0,2.6,993.2,2,0.0,12.1
2016-12-05 21:00:00,1.4,0.9,92,0.0,0.0,1.5,2.3,992.6,4,354.0,11.9
2016-12-05 22:00:00,2.7,2.1,92,0.0,0.0,4.7,6.4,991.9,4,354.0,11.8
2016-12-05 22:00:00,2.9,2.1,87,0.0,0.0,2.3,5.6,992.3,2,0.0,12.0
2016-12-05 23:00:00,3.5,2.5,86,0.0,0.0,2.6,4.8,991.7,2,1.0,12.1
2016-12-05 23:00:00,3.2,2.6,90,0.0,0.0,5.3,6.7,991.2,4,354.0,11.9
2016-12-06 00:00:00,3.9,2.9,85,0.0,0.0,2.8,5.1,990.8,1,0.0,11.9
2016-12-06 00:00:00,3.2,2.5,89,0.0,0.0,5.1,6.8,990.5,4,354.0,11.9
2016-12-06 01:00:00,3.2,2.4,88,0.0,0.0,4.0,6.3,989.7,4,354.0,11.9
2016-12-06 01:00:00,4.0,2.9,84,0.0,0.0,2.9,5.2,990.2,1,0.0,12.0
2016-12-06 02:00:00,3.5,2.7,88,0.0,0.0,2.6,4.5,989.2,4,354.0,11.9
2016-12-06 02:00:00,4.0,2.8,82,0.0,0.0,1.5,3.3,989.8,1,0.0,12.1
2016-12-06 03:00:00,3.5,2.6,87,0.0,0.0,2.5,4.4,988.8,4,353.0,11.9
2016-12-06 03:00:00,4.1,3.0,84,0.0,0.0,1.4,3.3,989.2,1,0.0,11.8
2016-12-06 04:00:00,3.3,2.3,85,0.0,0.0,4.6,6.1,987.5,4,353.0,11.9
2016-12-06 04:00:00,4.1,3.0,84,0.0,0.0,2.3,4.1,988.0,1,0.0,12.1
2016-12-06 05:00:00,3.6,2.7,86,0.0,0.0,4.2,5.3,986.7,4,353.0,11.9
2016-12-06 05:00:00,4.1,3.0,84,0.0,0.0,2.5,3.9,987.5,1,0.0,11.8
2016-12-06 06:00:00,4.1,3.0,83,0.0,0.0,4.2,5.1,986.3,4,354.0,11.8
2016-12-06 06:00:00,4.4,3.3,84,0.0,0.0,2.1,4.5,986.9,1,1.0,12.1
2016-12-06 07:00:00,3.8,2.7,83,0.0,0.0,3.0,4.4,985.8,6,354.0,11.9
2016-12-06 07:00:00,4.7,3.3,81,0.0,0.0,2.1,3.5,986.6,2,0.0,12.1
2016-12-06 08:00:00,3.6,2.2,79,0.0,0.0,1.6,2.1,986.1,41,354.0,11.9
2016-12-06 08:00:00,4.5,2.9,77,0.0,0.0,1.3,1.8,986.5,42,1.0,12.1
2016-12-06 09:00:00,4.0,2.6,79,0.0,0.0,1.3,2.4,985.5,112,352.0,11.9
2016-12-06 09:00:00,4.6,3.0,78,0.0,0.0,1.7,3.0,985.9,99,0.0,11.9
2016-12-06 10:00:00,4.3,2.7,77,0.0,0.0,0.7,1.3,985.7,94,353.0,11.9
2016-12-06 10:00:00,4.8,3.0,75,0.0,0.0,1.1,1.3,986.3,116,0.0,12.0
2016-12-06 11:00:00,4.4,3.1,81,0.0,0.0,1.4,1.8,985.2,399,354.0,11.9
2016-12-06 11:00:00,4.7,3.0,77,0.0,0.0,2.0,2.5,985.4,91,0.0,12.1
2016-12-06 12:00:00,5.3,3.6,76,0.0,0.0,3.6,5.0,984.7,444,354.0,11.9
2016-12-06 12:00:00,5.1,3.3,75,0.0,0.0,1.7,2.6,984.8,125,1.0,11.8
2016-12-06 13:00:00,5.9,3.6,70,0.0,0.0,1.0,2.5,985.0,62,1.0,12.1
2016-12-06 13:00:00,5.0,3.5,79,0.0,0.0,6.4,10.5,984.6,51,354.0,11.9
2016-12-06 14:00:00,3.1,2.1,85,0.0,0.0,6.8,9.7,985.5,38,354.0,11.9
2016-12-06 14:00:00,3.8,2.4,79,0.0,0.0,2.2,3.4,986.1,46,1.0,12.1
2016-12-06 15:00:00,2.7,1.9,87,0.0,0.0,3.7,7.4,986.4,75,354.0,11.9
2016-12-06 15:00:00,3.4,2.1,80,0.0,0.0,1.1,2.7,986.7,23,0.0,12.1
